
100 2.7e-05 1e+06
600 0.000888 1e+06
1100 0.002549 1e+06
1600 0.00556 1e+06
2100 0.009038 1e+06
2600 0.014198 1e+06
3100 0.020996 1e+06
3600 0.027906 1e+06
4100 0.040339 1e+06
4600 0.048077 1e+06
5100 0.064523 1e+06
5600 0.075051 1e+06
6100 0.095035 1e+06
6600 0.110311 1e+06
7100 0.130438 1e+06
7600 0.149655 1e+06
8100 0.173541 1e+06
8600 0.199424 1e+06
9100 0.224706 1e+06
