
1000 0.000587425
2000 0.00123002
3000 0.00279203
4000 0.00251384
5000 0.0039858
6000 0.00553372
7000 0.00742256
8000 0.00503542
9000 0.00653303
10000 0.00780916
11000 0.009543
12000 0.011397
13000 0.013478
14000 0.01535
15000 0.017896
16000 0.010612
17000 0.012772
18000 0.013245
19000 0.014719
20000 0.017724
21000 0.018163
22000 0.01956
23000 0.024316
24000 0.023584
25000 0.024969
26000 0.027561
27000 0.030729
28000 0.031973
29000 0.034145
30000 0.037152
31000 0.038507
32000 0.021728
33000 0.024013
34000 0.025777
35000 0.025622
36000 0.027106
37000 0.028801
38000 0.031745
39000 0.031913
40000 0.033156
41000 0.038052
42000 0.036737
43000 0.03865
44000 0.042275
45000 0.041495
46000 0.043214
47000 0.046767
48000 0.048043
49000 0.049065
50000 0.052033
51000 0.054547
52000 0.053477
53000 0.057719
54000 0.058158
55000 0.062595
56000 0.065067
57000 0.068163
58000 0.068912
59000 0.07152
60000 0.071259
61000 0.074673
62000 0.07885
63000 0.079172
64000 0.043897
65000 0.044954
66000 0.04821
67000 0.047932
68000 0.050527
69000 0.051412
70000 0.053269
71000 0.052385
72000 0.055694
73000 0.05603
74000 0.061597
75000 0.060099
76000 0.060724
77000 0.063104
78000 0.063471
79000 0.066094
80000 0.068297
81000 0.070977
82000 0.072495
83000 0.073448
84000 0.074822
85000 0.073839
86000 0.077352
87000 0.07862
88000 0.081708
89000 0.081229
90000 0.084611
91000 0.083534
92000 0.085987
93000 0.088678
94000 0.091677
95000 0.093407
96000 0.096398
97000 0.096335
98000 0.102353
99000 0.097481
100000 0.104685
101000 0.106202
102000 0.103495
103000 0.107747
104000 0.110912
105000 0.115434
106000 0.115635
107000 0.11955
108000 0.118435
109000 0.120045
110000 0.124847
111000 0.123202
112000 0.127951
113000 0.131153
114000 0.130448
115000 0.132711
116000 0.13952
117000 0.142963
118000 0.140964
119000 0.142728
120000 0.146785
121000 0.145274
122000 0.146612
123000 0.152932
124000 0.15444
125000 0.155539
126000 0.160066
127000 0.165011
128000 0.089472
129000 0.090821
130000 0.094051
131000 0.09292
132000 0.09557
133000 0.096298
134000 0.09826
135000 0.101937
136000 0.101173
137000 0.100774
138000 0.10487
139000 0.105693
140000 0.104571
141000 0.108477
142000 0.111926
143000 0.1132
144000 0.112373
145000 0.119009
146000 0.116579
147000 0.115698
148000 0.119802
149000 0.12085
150000 0.121894
151000 0.124259
152000 0.126578
153000 0.124609
154000 0.127384
155000 0.128684
156000 0.130608
157000 0.130428
158000 0.139718
159000 0.136366
160000 0.139449
161000 0.138166
162000 0.142511
163000 0.138566
164000 0.139114
165000 0.142692
166000 0.147944
167000 0.148032
168000 0.149017
169000 0.153862
170000 0.152199
171000 0.155984
172000 0.153384
173000 0.158915
174000 0.161422
175000 0.160895
176000 0.159316
177000 0.168182
178000 0.164374
179000 0.175464
180000 0.166886
181000 0.172168
182000 0.17514
183000 0.175992
184000 0.180386
185000 0.177424
186000 0.181503
187000 0.187865
188000 0.244311
189000 0.192194
190000 0.191749
191000 0.18885
192000 0.192091
193000 0.19741
194000 0.195105
195000 0.197803
196000 0.19449
197000 0.197151
198000 0.20601
199000 0.205689
200000 0.203268
201000 0.209457
202000 0.210618
203000 0.237931
204000 0.214496
205000 0.219053
206000 0.217479
207000 0.222607
208000 0.225427
209000 0.226207
210000 0.229344
211000 0.228723
212000 0.226754
213000 0.241543
214000 0.234665
215000 0.232265
216000 0.23245
217000 0.240094
218000 0.243845
219000 0.251325
220000 0.252558
221000 0.251519
222000 0.252425
223000 0.248853
224000 0.257466
225000 0.257333
226000 0.26228
227000 0.26851
228000 0.266622
229000 0.261073
230000 0.271404
231000 0.277747
232000 0.276307
233000 0.276933
234000 0.276669
235000 0.297807
236000 0.28491
237000 0.286958
238000 0.286309
239000 0.289743
240000 0.291785
241000 0.296053
242000 0.298239
243000 0.298379
244000 0.302888
245000 0.303383
246000 0.299308
247000 0.307835
248000 0.313798
249000 0.311099
250000 0.320155
251000 0.320529
252000 0.319242
253000 0.320986
254000 0.319863
255000 0.326813
256000 0.18586
257000 0.18641
258000 0.18548
259000 0.187226
260000 0.188269
261000 0.193899
262000 0.19164
263000 0.190643
264000 0.188706
265000 0.1967
266000 0.195222
267000 0.197359
268000 0.197428
269000 0.200768
270000 0.201491
271000 0.203714
272000 0.205231
273000 0.203645
274000 0.210224
275000 0.207677
276000 0.208108
277000 0.206842
278000 0.212543
279000 0.220182
280000 0.214177
281000 0.216891
282000 0.21712
283000 0.219218
284000 0.216126
285000 0.230408
286000 0.233427
287000 0.229575
288000 0.230093
289000 0.230737
290000 0.230248
291000 0.230651
292000 0.233042
293000 0.233514
294000 0.23823
295000 0.236037
296000 0.240706
297000 0.235892
298000 0.239742
299000 0.244125
