
10000 2.379e-07
60000 1.047e-07
110000 9.4e-08
160000 9.79e-08
210000 9.94e-08
260000 1.008e-07
310000 1.042e-07
360000 1.049e-07
410000 1.113e-07
460000 1.024e-07
510000 1.02e-07
560000 1.289e-07
610000 1.285e-07
660000 1.309e-07
710000 1.161e-07
760000 1.259e-07
810000 1.284e-07
860000 1.269e-07
910000 1.259e-07
960000 1.251e-07
1010000 1.298e-07
1060000 1.312e-07
1110000 1.351e-07
1160000 1.316e-07
1210000 1.208e-07
1260000 1.33e-07
1310000 1.349e-07
1360000 1.381e-07
1410000 1.33e-07
1460000 1.355e-07
1510000 1.271e-07
1560000 1.353e-07
1610000 1.313e-07
1660000 1.373e-07
1710000 1.337e-07
1760000 1.364e-07
1810000 1.325e-07
1860000 1.33e-07
1910000 1.331e-07
1960000 1.324e-07
2010000 1.362e-07
2060000 1.294e-07
2110000 1.445e-07
2160000 1.381e-07
2210000 1.385e-07
2260000 1.43e-07
2310000 1.403e-07
2360000 1.413e-07
2410000 1.372e-07
2460000 1.373e-07
2510000 1.383e-07
2560000 1.407e-07
2610000 1.4e-07
2660000 1.389e-07
2710000 1.383e-07
2760000 1.424e-07
2810000 1.382e-07
2860000 1.372e-07
2910000 1.372e-07
2960000 1.405e-07
