
100 0.003329 1e+06
200 0.029603 1e+06
300 0.099046 1e+06
400 0.243865 1e+06
500 0.513585 1e+06
600 0.936317 1e+06
700 1.69179 1e+06
800 2.73428 1e+06
900 3.79285 1e+06
1000 6.16556 1e+06
1100 7.45914 1e+06
1200 13.5659 1e+06
1300 13.6916 1e+06
1400 20.0644 1e+06
1500 21.5681 1e+06
1600 30.3147 1e+06
1700 33.6501 1e+06
1800 50.272 1e+06
1900 49.1438 1e+06
