
1000 0.000128002
2000 0.000288461
3000 0.000567544
4000 0.000663205
5000 0.000883784
6000 0.00115542
7000 0.00112034
8000 0.00134382
9000 0.00164528
10000 0.00189203
11000 0.002166
12000 0.002688
13000 0.002447
14000 0.00238
15000 0.002923
16000 0.003401
17000 0.003148
18000 0.003506
19000 0.003913
20000 0.00393
21000 0.004332
22000 0.00507
23000 0.004828
24000 0.005341
25000 0.005473
26000 0.005396
27000 0.00482
28000 0.006774
29000 0.005309
30000 0.006064
31000 0.005906
32000 0.006408
33000 0.006622
34000 0.007356
35000 0.007039
36000 0.008017
37000 0.007963
38000 0.007963
39000 0.008493
40000 0.009717
41000 0.00908
42000 0.009931
43000 0.00958
44000 0.009777
45000 0.010125
46000 0.010486
47000 0.010783
48000 0.013528
49000 0.011356
50000 0.012066
51000 0.010725
52000 0.010894
53000 0.010986
54000 0.010484
55000 0.010615
56000 0.013467
57000 0.011493
58000 0.012648
59000 0.012725
60000 0.012767
61000 0.012801
62000 0.013152
63000 0.014417
64000 0.014016
65000 0.014229
66000 0.014032
67000 0.0146
68000 0.014925
69000 0.015333
70000 0.015826
71000 0.015504
72000 0.016265
73000 0.016094
74000 0.017318
75000 0.019151
76000 0.017325
77000 0.01719
78000 0.017165
79000 0.017711
80000 0.018568
81000 0.019846
82000 0.019717
83000 0.019781
84000 0.020675
85000 0.021022
86000 0.021407
87000 0.020817
88000 0.021588
89000 0.021214
90000 0.022889
91000 0.022243
92000 0.023098
93000 0.022976
94000 0.024654
95000 0.023767
96000 0.024439
97000 0.024387
98000 0.027239
99000 0.024216
100000 0.025358
101000 0.025931
102000 0.024691
103000 0.02198
104000 0.022632
105000 0.021939
106000 0.022282
107000 0.024565
108000 0.023003
109000 0.024528
110000 0.023184
111000 0.025343
112000 0.025338
113000 0.024669
114000 0.025245
115000 0.025104
116000 0.024636
117000 0.024884
118000 0.027238
119000 0.027491
120000 0.02728
121000 0.026611
122000 0.028569
123000 0.026845
124000 0.027247
125000 0.028562
126000 0.02901
127000 0.028146
128000 0.029291
129000 0.029907
130000 0.032155
131000 0.029348
132000 0.033098
133000 0.029993
134000 0.030868
135000 0.030667
136000 0.031505
137000 0.032627
138000 0.031395
139000 0.031721
140000 0.033198
141000 0.032554
142000 0.033179
143000 0.032622
144000 0.034672
145000 0.035314
146000 0.033318
147000 0.034108
148000 0.03654
149000 0.034458
150000 0.036581
151000 0.03762
152000 0.035918
153000 0.037807
154000 0.039502
155000 0.036887
156000 0.037024
157000 0.039626
158000 0.038817
159000 0.040277
160000 0.040298
161000 0.038946
162000 0.039853
163000 0.042461
164000 0.039608
165000 0.040626
166000 0.042996
167000 0.042388
168000 0.041931
169000 0.042033
170000 0.042639
171000 0.042828
172000 0.0471
173000 0.0439
174000 0.044323
175000 0.045787
176000 0.044198
177000 0.044142
178000 0.046689
179000 0.045076
180000 0.047279
181000 0.047704
182000 0.045027
183000 0.04561
184000 0.048524
185000 0.04838
186000 0.048432
187000 0.047101
188000 0.048084
189000 0.050356
190000 0.049446
191000 0.048947
192000 0.052268
193000 0.049797
194000 0.052809
195000 0.049485
196000 0.053643
197000 0.050519
198000 0.056368
199000 0.052475
200000 0.054357
201000 0.053009
202000 0.054403
203000 0.053117
204000 0.050222
205000 0.044595
206000 0.046452
207000 0.045002
208000 0.046284
209000 0.046665
210000 0.047345
211000 0.047308
212000 0.048185
213000 0.047757
214000 0.048164
215000 0.048258
216000 0.04736
217000 0.048654
218000 0.04868
219000 0.049032
220000 0.048599
221000 0.053073
222000 0.049871
223000 0.052027
224000 0.049952
225000 0.050029
226000 0.049998
227000 0.05112
228000 0.051567
229000 0.053644
230000 0.052438
231000 0.053822
232000 0.052236
233000 0.056888
234000 0.055328
235000 0.056122
236000 0.053318
237000 0.055819
238000 0.053799
239000 0.05666
240000 0.05804
241000 0.056263
242000 0.055996
243000 0.05837
244000 0.056893
245000 0.059986
246000 0.057898
247000 0.060158
248000 0.057161
249000 0.06047
250000 0.059481
251000 0.058464
252000 0.058701
253000 0.062886
254000 0.060717
255000 0.062531
256000 0.06062
257000 0.063508
258000 0.061833
259000 0.062271
260000 0.062551
261000 0.062817
262000 0.064386
263000 0.063463
264000 0.062245
265000 0.064351
266000 0.064412
267000 0.06574
268000 0.063585
269000 0.067205
270000 0.063768
271000 0.065947
272000 0.064608
273000 0.066532
274000 0.06594
275000 0.067882
276000 0.066057
277000 0.068708
278000 0.068079
279000 0.070905
280000 0.066991
281000 0.068712
282000 0.068662
283000 0.072234
284000 0.067404
285000 0.073742
286000 0.070631
287000 0.07106
288000 0.069454
289000 0.071831
290000 0.070265
291000 0.076191
292000 0.073687
293000 0.073276
294000 0.070971
295000 0.073298
296000 0.07172
297000 0.074181
298000 0.07327
299000 0.075331
